file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/surface_computations.ipynb,24161582,1638,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/surface_computations.ipynb,1114465,2424,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/surface_computations.ipynb,24161582,2449,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Interactive_widgets.ipynb,1114465,509,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Interactive_widgets.ipynb,24161582,534,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Interactive_widgets.ipynb,1114465,1358,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Interactive_widgets.ipynb,24161582,1383,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Interactive_widgets.ipynb,1114465,2209,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Interactive_widgets.ipynb,24161582,2234,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Pseudospectra of matrices.ipynb,1114465,593,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Pseudospectra of matrices.ipynb,24161582,618,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Pseudospectra of matrices.ipynb,1114465,1443,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Pseudospectra of matrices.ipynb,24161582,1468,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Pseudospectra of matrices.ipynb,1114465,2295,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Pseudospectra of matrices.ipynb,24161582,2320,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Pseudospectra of matrices.ipynb,1114465,3147,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Pseudospectra of matrices.ipynb,24161582,3172,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/ode2sys.ipynb,1114465,672,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
