post_id,count
20726010,1
24662006,18
22992009,18
7125009,23
18821795,7
8122079,2
716477,2
46580499,2
613183,2
3820312,2
4534480,3
1217251,1
33195384,2
33001490,1
20983498,1
6602881,1
25748683,1
