post_id,count
4700614,2
231855,2
102632,2
3437130,7
14734627,2
19804282,2
19530568,2
24377,3
231767,3
509295,3
6771620,3
2254663,3
15889203,3
1779324,1
3584933,6
13130357,3
17295128,3
10233141,2
15074386,2
22185527,3
9519673,6
8361021,3
14603398,2
4724676,10
5724453,2
17690738,2
32647365,3
