file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Machine Learning in Python/Week 1/Week1.ipynb,1114465,3255,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Machine Learning in Python/Week 1/Week1.ipynb,24161582,3280,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Machine Learning in Python/Week 1/.ipynb_checkpoints/Assignment1-checkpoint.ipynb,1114465,1131,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Machine Learning in Python/Week 1/.ipynb_checkpoints/Assignment1-checkpoint.ipynb,24161582,1156,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Machine Learning in Python/Week 1/Assignment1.ipynb,1114465,1131,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Machine Learning in Python/Week 1/Assignment1.ipynb,24161582,1156,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,482,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,507,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,1343,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,1368,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,2157,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,2182,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,2968,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,2993,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,3813,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,3838,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,4621,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,4646,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,5428,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
