file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,1114465,1469,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,24161582,1494,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,1114465,2269,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,24161582,2294,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,1114465,3075,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,24161582,3100,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,1114465,3870,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,24161582,3895,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,1114465,4685,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,24161582,4710,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,1114465,5490,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,24161582,5515,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,1114465,6351,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_200_particles.ipynb,24161582,6376,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/sampler_plots.ipynb,1114465,530,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/sampler_plots.ipynb,24161582,555,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,1114465,625,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,24161582,650,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,1114465,1469,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,24161582,1494,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,1114465,2266,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,24161582,2291,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,1114465,3069,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,24161582,3094,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,1114465,3861,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,24161582,3886,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/compscie-mc/jupyter_notebooks/presentation_notebook_jaap.ipynb,1114465,4663,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
