file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/levin/assignment2/Dropout.ipynb,1907993,57,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/levin/assignment2/BatchNormalization.ipynb,1907993,64,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/levin/assignment2/FullyConnectedNets.ipynb,1907993,92,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/levin/assignment2/ConvolutionalNetworks.ipynb,1907993,37,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment1/two_layer_net.ipynb,1907993,31,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment1/features.ipynb,1907993,32,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment1/knn.ipynb,1907993,42,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment1/softmax.ipynb,1907993,38,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment1/svm.ipynb,1907993,43,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment2/Dropout.ipynb,1907993,46,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment2/BatchNormalization.ipynb,1907993,53,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment2/FullyConnectedNets.ipynb,1907993,81,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment2/ConvolutionalNetworks.ipynb,1907993,47,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment3/ImageGradients.ipynb,1907993,33,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n", 
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment3/RNN_Captioning.ipynb,1907993,47,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n",
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment3/ImageGeneration.ipynb,1907993,33,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n", 
/Users/jacob.caulfield/Documents/GitHub4/stanford-cs231/solutions/vijendra/assignment3/LSTM_Captioning.ipynb,1907993,35,    "# see http://stackoverflow.com/questions/1907993/autoreload-of-modules-in-ipython\n", 
