file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Timesteps_size_management.ipynb,1114465,6444,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Timesteps_size_management.ipynb,24161582,6469,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/AddingDataToStellab.ipynb,1114465,494,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/AddingDataToStellab.ipynb,24161582,519,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/AddingDataToStellab.ipynb,1114465,1372,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/AddingDataToStellab.ipynb,24161582,1397,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Fast_chem_evol.ipynb,1114465,668,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Fast_chem_evol.ipynb,24161582,693,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Fast_chem_evol.ipynb,1114465,1461,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Fast_chem_evol.ipynb,24161582,1486,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Fast_chem_evol.ipynb,1114465,2264,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Fast_chem_evol.ipynb,24161582,2289,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Delayed_extra_sources.ipynb,1114465,661,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Delayed_extra_sources.ipynb,24161582,686,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Delayed_extra_sources.ipynb,1114465,1534,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Capabilities/Delayed_extra_sources.ipynb,24161582,1559,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,586,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,611,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,1375,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,1400,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,2164,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
